Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
2022-9-6,20-29,M,23,58,182,20,60,117,482,66
2022-9-6,30-39,F,56,124,383,101,64,154,637,178
2022-9-6,30-39,M,28,81,305,54,27,127,552,90
2022-9-6,40-49,F,36,115,649,194,18,67,515,227
2022-9-6,40-49,M,31,107,459,128,14,70,458,183
2022-9-6,50-59,F,59,174,1240,359,29,73,686,308
2022-9-6,50-59,M,38,106,846,299,13,49,561,334
2022-9-6,60-69,F,89,288,1215,419,25,110,685,310
2022-9-6,60-69,M,60,172,1022,446,28,73,576,350
2022-9-6,70-79,F,76,146,768,337,18,54,265,215
2022-9-6,70-79,M,53,133,683,302,13,45,304,225
2022-9-6,80 and above,F,71,127,780,204,8,20,121,70
2022-9-6,80 and above,M,56,84,440,146,6,11,113,60
2022-9-7,0-11,F,223,230,535,0,10,22,2,0
2022-9-7,0-11,M,283,244,540,0,9,18,2,0
2022-9-7,12月19日,F,31,22,148,3,11,82,185,13
2022-9-7,12月19日,M,16,33,135,1,11,75,219,5
2022-9-7,20-29,F,30,42,171,32,40,117,416,92
2022-9-7,20-29,M,22,36,172,26,50,118,528,59
2022-9-7,30-39,F,59,123,397,94,68,162,637,188
2022-9-7,30-39,M,36,100,299,53,42,169,618,109
2022-9-7,40-49,F,48,112,591,192,26,84,504,238
2022-9-7,40-49,M,29,98,468,123,18,68,447,147
2022-9-7,50-59,F,63,159,1049,284,23,78,653,339
2022-9-7,50-59,M,34,92,729,283,22,62,549,317
2022-9-7,60-69,F,69,223,938,365,19,88,532,286
2022-9-7,60-69,M,45,152,849,381,20,63,524,365
2022-9-7,70-79,F,32,122,637,248,11,21,226,183
2022-9-7,70-79,M,42,119,533,256,15,38,237,199
2022-9-7,80 and above,F,66,107,630,163,7,9,105,70
2022-9-7,80 and above,M,32,86,373,131,8,10,87,61
2022-9-8,0-11,F,237,256,543,0,34,33,3,0
2022-9-8,0-11,M,256,294,586,0,28,32,3,0
2022-9-8,12月19日,F,14,25,142,3,20,85,163,5
2022-9-8,12月19日,M,27,45,196,1,17,115,226,4
2022-9-8,20-29,F,32,53,199,28,64,157,557,76
2022-9-8,20-29,M,22,38,199,18,61,136,603,55
2022-9-8,30-39,F,87,165,457,84,71,231,747,123
2022-9-8,30-39,M,51,104,380,41,69,200,697,80
2022-9-8,40-49,F,63,177,731,184,21,117,683,208
2022-9-8,40-49,M,34,114,478,99,26,109,518,136
2022-9-8,50-59,F,72,202,1097,320,30,87,711,279
2022-9-8,50-59,M,39,96,781,257,17,69,523,312
2022-9-8,60-69,F,94,255,969,350,31,107,526,264
2022-9-8,60-69,M,51,173,910,376,22,73,492,304
2022-9-8,70-79,F,49,114,663,272,12,32,203,152
2022-9-8,70-79,M,54,115,597,277,10,31,242,164
2022-9-8,80 and above,F,46,102,798,131,8,18,87,49
2022-9-8,80 and above,M,41,80,401,125,7,13,80,60
2022-9-9,0-11,F,598,650,1315,0,91,77,7,0
2022-9-9,0-11,M,628,676,1380,0,123,89,8,0
2022-9-9,12月19日,F,41,96,428,0,28,221,578,10
2022-9-9,12月19日,M,43,102,500,2,41,244,606,9
2022-9-9,20-29,F,31,53,215,48,68,173,665,116
2022-9-9,20-29,M,31,64,223,23,77,179,696,95
2022-9-9,30-39,F,102,197,613,107,122,241,969,198
2022-9-9,30-39,M,55,120,419,48,57,215,806,104
2022-9-9,40-49,F,86,230,1042,215,38,165,919,297
2022-9-9,40-49,M,50,119,560,105,30,111,628,201
2022-9-9,50-59,F,80,200,1331,339,37,136,903,362
2022-9-9,50-59,M,39,133,838,308,16,67,660,347
2022-9-9,60-69,F,92,279,1115,388,28,120,637,281
2022-9-9,60-69,M,65,190,899,396,28,75,540,342
2022-9-9,70-79,F,47,147,651,273,14,36,237,174
2022-9-9,70-79,M,48,120,536,295,12,37,255,170
2022-9-9,80 and above,F,48,107,577,169,5,11,99,48
2022-9-9,80 and above,M,37,66,333,139,7,9,88,46
2022-9-10,0-11,F,516,585,1281,0,221,165,3,0
2022-9-10,0-11,M,522,660,1365,0,266,189,8,0
2022-9-10,12月19日,F,38,69,423,2,40,298,847,16
2022-9-10,12月19日,M,39,81,461,1,57,354,929,15
2022-9-10,20-29,F,19,52,197,37,53,187,806,169
2022-9-10,20-29,M,28,46,219,27,87,203,939,104
2022-9-10,30-39,F,78,138,465,101,94,273,1248,248
2022-9-10,30-39,M,38,96,379,58,49,227,1006,150
2022-9-10,40-49,F,61,129,776,149,51,156,1080,387
2022-9-10,40-49,M,33,104,524,138,25,149,818,253
2022-9-10,50-59,F,48,158,840,249,25,133,829,471
2022-9-10,50-59,M,27,81,650,227,13,78,789,434
2022-9-10,60-69,F,49,145,636,225,29,101,499,219
2022-9-10,60-69,M,37,118,520,239,15,67,483,250
2022-9-10,70-79,F,32,87,330,165,10,27,153,83
2022-9-10,70-79,M,20,48,262,160,6,19,144,84
2022-9-10,80 and above,F,23,52,280,73,2,9,71,42
2022-9-10,80 and above,M,19,48,171,65,3,9,41,37
2022-9-11,0-11,F,315,323,759,0,182,128,9,0
2022-9-11,0-11,M,351,395,830,0,235,118,6,0
2022-9-11,12月19日,F,16,37,249,1,26,257,642,7
2022-9-11,12月19日,M,17,52,246,1,29,272,716,4
2022-9-11,20-29,F,13,26,138,29,51,140,675,115
2022-9-11,20-29,M,8,23,158,27,47,143,645,96
2022-9-11,30-39,F,43,68,359,70,64,193,1079,290
2022-9-11,30-39,M,22,56,297,61,35,147,834,111
2022-9-11,40-49,F,25,70,510,130,27,109,998,416
2022-9-11,40-49,M,20,59,403,102,15,95,721,223
2022-9-11,50-59,F,25,91,552,145,27,91,754,373
2022-9-11,50-59,M,14,49,519,190,14,49,641,354
2022-9-11,60-69,F,33,101,428,132,19,71,438,200
2022-9-11,60-69,M,25,72,482,174,12,56,426,241
2022-9-11,70-79,F,19,51,223,86,7,31,137,75
2022-9-11,70-79,M,10,38,165,83,3,33,124,58
2022-9-11,80 and above,F,8,16,125,49,3,10,65,35
2022-9-11,80 and above,M,11,14,80,28,2,8,41,29
2022-9-12,0-11,F,217,230,448,0,92,51,4,0
2022-9-12,0-11,M,221,238,472,0,92,41,4,0
2022-9-12,12月19日,F,9,30,153,3,18,125,353,5
2022-9-12,12月19日,M,13,33,181,2,15,146,395,6
2022-9-12,20-29,F,20,32,124,25,60,133,461,63
2022-9-12,20-29,M,15,31,157,25,53,125,607,56
2022-9-12,30-39,F,33,61,244,46,55,148,584,114
2022-9-12,30-39,M,22,45,221,32,33,149,552,63
2022-9-12,40-49,F,22,53,431,98,17,75,541,201
2022-9-12,40-49,M,12,47,335,68,14,75,450,128
2022-9-12,50-59,F,24,93,511,138,8,71,466,223
2022-9-12,50-59,M,17,59,436,145,12,35,391,221
2022-9-12,60-69,F,37,95,439,143,20,60,357,177
2022-9-12,60-69,M,22,78,377,186,16,39,324,193
2022-9-12,70-79,F,18,53,231,86,7,31,135,74
2022-9-12,70-79,M,15,43,198,88,11,24,127,76
2022-9-12,80 and above,F,15,40,195,55,3,11,54,33
2022-9-12,80 and above,M,9,21,114,37,2,5,53,20
2022-9-13,0-11,F,288,436,652,0,37,24,3,0
2022-9-13,0-11,M,307,436,738,0,42,23,4,0
2022-9-13,12月19日,F,15,42,208,0,13,83,196,9
2022-9-13,12月19日,M,19,40,229,1,19,85,259,4
2022-9-13,20-29,F,36,82,257,40,48,147,515,42
2022-9-13,20-29,M,39,72,302,17,60,168,711,43
2022-9-13,30-39,F,81,190,651,91,52,206,795,137
2022-9-13,30-39,M,44,128,556,32,35,193,788,79
2022-9-13,40-49,F,55,163,1006,165,22,87,695,221
2022-9-13,40-49,M,45,121,691,97,20,87,630,131
2022-9-13,50-59,F,79,275,1474,284,30,100,811,306
2022-9-13,50-59,M,31,133,972,266,21,67,617,281
2022-9-13,60-69,F,128,393,1615,391,37,153,749,287
2022-9-13,60-69,M,88,254,1273,431,19,83,641,303
2022-9-13,70-79,F,84,242,1069,340,18,41,314,188
2022-9-13,70-79,M,69,171,854,327,16,60,330,203
2022-9-13,80 and above,F,75,156,890,229,9,19,111,66
2022-9-13,80 and above,M,50,98,509,196,6,21,111,64
2022-9-14,0-11,F,268,318,476,0,29,16,1,0
2022-9-14,0-11,M,268,315,491,0,27,14,1,0
2022-9-14,12月19日,F,22,40,171,0,10,71,204,2
2022-9-14,12月19日,M,19,35,179,1,15,85,215,5
2022-9-14,20-29,F,28,43,175,33,30,107,444,77
2022-9-14,20-29,M,32,55,208,21,56,140,590,75
2022-9-14,30-39,F,67,117,500,80,48,169,713,164
2022-9-14,30-39,M,25,100,403,55,32,143,653,97
2022-9-14,40-49,F,46,120,799,179,20,78,646,237
2022-9-14,40-49,M,32,78,506,76,14,64,502,150
2022-9-14,50-59,F,71,184,1139,264,21,69,667,330
2022-9-14,50-59,M,32,93,660,238,9,50,498,252
2022-9-14,60-69,F,73,256,1100,350,25,102,582,284
2022-9-14,60-69,M,60,176,840,323,21,63,489,288
2022-9-14,70-79,F,50,164,768,266,6,55,233,172
2022-9-14,70-79,M,52,118,618,291,13,44,214,173
2022-9-14,80 and above,F,62,90,764,215,5,17,107,64
2022-9-14,80 and above,M,36,76,465,157,5,12,72,49
2022-9-15,0-11,F,309,335,640,0,42,22,2,0
2022-9-15,0-11,M,323,389,703,0,52,28,1,0
2022-9-15,12月19日,F,19,42,198,0,13,73,223,8
2022-9-15,12月19日,M,19,38,179,2,20,82,260,6
2022-9-15,20-29,F,17,42,189,40,47,140,460,59
2022-9-15,20-29,M,16,46,194,20,45,123,563,47
2022-9-15,30-39,F,62,123,510,63,53,165,778,113
2022-9-15,30-39,M,30,87,369,42,37,147,636,79
2022-9-15,40-49,F,56,120,772,162,20,97,691,197
2022-9-15,40-49,M,23,100,485,99,19,76,499,137
2022-9-15,50-59,F,61,195,1103,282,23,111,683,247
2022-9-15,50-59,M,26,80,702,190,14,43,460,256
2022-9-15,60-69,F,78,271,1109,350,24,88,574,256
2022-9-15,60-69,M,44,160,916,330,10,57,464,242
2022-9-15,70-79,F,63,132,849,263,10,38,222,136
2022-9-15,70-79,M,33,124,665,300,17,48,237,142
2022-9-15,80 and above,F,60,118,845,244,8,21,100,71
2022-9-15,80 and above,M,42,80,500,180,6,15,70,56
2022-9-16,0-11,F,683,763,1800,0,167,73,3,0
2022-9-16,0-11,M,704,864,1816,0,185,80,8,0
2022-9-16,12月19日,F,23,71,392,3,24,167,515,12
2022-9-16,12月19日,M,22,78,428,1,28,172,536,4
2022-9-16,20-29,F,27,47,198,31,50,136,534,95
2022-9-16,20-29,M,30,44,208,22,49,111,549,57
2022-9-16,30-39,F,74,141,617,120,69,227,974,197
2022-9-16,30-39,M,42,96,388,43,42,169,729,89
2022-9-16,40-49,F,77,172,971,209,28,124,877,227
2022-9-16,40-49,M,30,97,495,102,11,79,549,135
2022-9-16,50-59,F,59,193,1160,297,29,100,782,316
2022-9-16,50-59,M,21,87,591,232,8,49,447,269
2022-9-16,60-69,F,82,236,1141,364,19,105,633,265
2022-9-16,60-69,M,55,121,780,355,18,58,491,253
2022-9-16,70-79,F,47,139,816,275,13,39,233,149
2022-9-16,70-79,M,35,103,610,285,9,36,211,134
2022-9-16,80 and above,F,54,104,749,210,7,17,89,65
2022-9-16,80 and above,M,33,76,435,153,4,12,84,47
2022-9-17,0-11,F,657,1058,1941,0,347,184,4,0
2022-9-17,0-11,M,736,1089,2166,0,334,174,6,0
2022-9-17,12月19日,F,22,73,549,6,34,254,1077,11
2022-9-17,12月19日,M,35,94,592,4,52,321,1045,12
2022-9-17,20-29,F,29,29,191,43,52,192,653,148
2022-9-17,20-29,M,28,39,204,32,53,170,800,99
2022-9-17,30-39,F,69,122,560,118,60,236,1159,236
2022-9-17,30-39,M,39,89,373,58,59,179,888,116
2022-9-17,40-49,F,43,142,825,222,29,123,999,322
2022-9-17,40-49,M,19,75,501,108,20,89,685,231
2022-9-17,50-59,F,50,149,904,241,14,131,859,416
2022-9-17,50-59,M,20,91,612,237,13,66,635,359
2022-9-17,60-69,F,86,182,888,285,18,104,555,261
2022-9-17,60-69,M,38,121,561,244,7,59,401,233
2022-9-17,70-79,F,32,136,618,224,8,37,256,112
2022-9-17,70-79,M,25,75,385,160,6,23,175,95
2022-9-17,80 and above,F,40,104,574,136,3,9,108,44
2022-9-17,80 and above,M,36,57,314,97,0,12,62,41
2022-9-18,0-11,F,253,399,735,1,157,81,7,0
2022-9-18,0-11,M,262,446,841,0,157,109,5,0
2022-9-18,12月19日,F,12,28,264,2,14,133,519,7
2022-9-18,12月19日,M,15,38,261,4,27,195,590,5
2022-9-18,20-29,F,7,20,112,25,35,111,486,74
2022-9-18,20-29,M,16,28,111,30,36,119,498,48
2022-9-18,30-39,F,29,44,282,77,43,147,721,175
2022-9-18,30-39,M,17,39,235,56,19,101,556,80
2022-9-18,40-49,F,23,52,368,124,25,76,605,263
2022-9-18,40-49,M,7,40,270,105,5,42,402,159
2022-9-18,50-59,F,12,61,410,156,13,41,454,215
2022-9-18,50-59,M,13,42,337,121,8,32,400,256
2022-9-18,60-69,F,28,67,348,98,11,47,294,109
2022-9-18,60-69,M,19,58,277,154,2,19,265,130
2022-9-18,70-79,F,7,31,205,59,2,15,109,40
2022-9-18,70-79,M,14,26,132,54,3,13,89,54
2022-9-18,80 and above,F,14,30,138,36,2,5,49,20
2022-9-18,80 and above,M,8,21,95,24,4,8,30,20
2022-9-19,0-11,F,286,403,681,0,32,20,2,0
2022-9-19,0-11,M,304,395,787,0,28,22,3,0
2022-9-19,12月19日,F,15,28,194,1,7,47,208,4
2022-9-19,12月19日,M,10,39,238,1,16,72,251,8
2022-9-19,20-29,F,15,45,172,35,31,90,395,59
2022-9-19,20-29,M,19,56,193,19,38,120,504,37
2022-9-19,30-39,F,59,91,526,81,39,125,608,138
2022-9-19,30-39,M,33,91,361,35,22,102,576,88
2022-9-19,40-49,F,35,111,676,141,15,65,497,207
2022-9-19,40-49,M,30,83,499,87,11,49,399,158
2022-9-19,50-59,F,56,150,1023,248,19,55,541,244
2022-9-19,50-59,M,30,89,647,194,11,36,413,241
2022-9-19,60-69,F,71,220,1014,328,15,68,505,223
2022-9-19,60-69,M,49,153,847,356,18,41,425,269
2022-9-19,70-79,F,62,139,765,286,11,28,206,151
2022-9-19,70-79,M,49,107,618,263,6,30,236,160
2022-9-19,80 and above,F,52,101,732,198,4,21,116,46
2022-9-19,80 and above,M,44,86,414,159,4,14,84,47
2022-9-20,0-11,F,204,309,586,0,40,22,1,0
2022-9-20,0-11,M,257,317,647,0,37,27,3,0
2022-9-20,12月19日,F,9,27,162,6,12,40,183,3
2022-9-20,12月19日,M,16,25,181,4,11,79,214,2
2022-9-20,20-29,F,16,38,134,21,25,53,328,45
2022-9-20,20-29,M,15,36,149,11,24,72,436,28
2022-9-20,30-39,F,35,73,389,75,26,96,485,120
2022-9-20,30-39,M,15,45,307,27,23,88,478,71
2022-9-20,40-49,F,26,76,569,127,17,52,412,182
2022-9-20,40-49,M,21,69,406,83,9,37,327,97
2022-9-20,50-59,F,41,120,724,204,8,43,449,224
2022-9-20,50-59,M,25,82,501,169,7,30,325,196
2022-9-20,60-69,F,61,180,845,280,18,57,375,198
2022-9-20,60-69,M,42,94,685,252,18,52,345,206
2022-9-20,70-79,F,39,96,653,243,8,31,187,115
2022-9-20,70-79,M,32,85,493,188,9,25,199,131
2022-9-20,80 and above,F,51,85,581,153,6,13,86,43
2022-9-20,80 and above,M,43,53,407,134,4,11,77,46
2022-9-21,0-11,F,201,266,451,0,34,12,3,0
2022-9-21,0-11,M,212,267,538,0,17,9,0,0
2022-9-21,12月19日,F,6,24,149,2,6,49,230,3
2022-9-21,12月19日,M,15,24,146,1,12,71,235,2
2022-9-21,20-29,F,11,22,134,23,29,63,288,57
2022-9-21,20-29,M,20,32,114,13,27,79,383,41
2022-9-21,30-39,F,45,77,326,56,33,83,461,114
2022-9-21,30-39,M,25,48,258,23,23,68,424,61
2022-9-21,40-49,F,25,81,464,132,11,40,397,166
2022-9-21,40-49,M,14,43,321,87,7,44,296,114
2022-9-21,50-59,F,32,85,675,193,9,43,403,183
2022-9-21,50-59,M,18,55,466,166,2,19,306,191
2022-9-21,60-69,F,60,116,718,294,12,50,368,188
2022-9-21,60-69,M,26,86,525,262,13,41,297,199
2022-9-21,70-79,F,35,88,576,253,11,21,156,108
2022-9-21,70-79,M,26,75,412,243,9,22,118,127
2022-9-21,80 and above,F,47,84,575,235,5,7,88,55
2022-9-21,80 and above,M,25,55,353,150,4,15,55,42
2022-9-22,0-11,F,285,333,865,0,37,17,2,0
2022-9-22,0-11,M,275,348,964,1,51,19,4,0
2022-9-22,12月19日,F,11,25,191,0,12,47,233,4
2022-9-22,12月19日,M,9,28,205,0,12,59,273,3
2022-9-22,20-29,F,15,34,126,17,29,69,348,46
2022-9-22,20-29,M,17,23,146,22,32,56,427,35
2022-9-22,30-39,F,33,66,384,78,30,94,543,100
2022-9-22,30-39,M,31,41,282,33,14,75,436,60
2022-9-22,40-49,F,34,69,489,156,17,39,434,156
2022-9-22,40-49,M,18,44,345,81,12,35,309,92
2022-9-22,50-59,F,33,80,655,204,11,49,374,172
2022-9-22,50-59,M,23,71,427,183,5,21,286,194
2022-9-22,60-69,F,49,130,792,268,16,51,347,188
2022-9-22,60-69,M,32,80,576,260,12,29,263,190
2022-9-22,70-79,F,55,77,542,221,5,26,142,98
2022-9-22,70-79,M,41,70,457,222,9,19,146,102
2022-9-22,80 and above,F,49,79,587,208,8,8,74,47
2022-9-22,80 and above,M,30,58,394,121,3,11,47,33
2022-9-23,0-11,F,623,836,1830,0,174,72,3,0
2022-9-23,0-11,M,645,814,1795,0,188,78,4,0
2022-9-23,12月19日,F,22,56,397,2,13,123,606,11
2022-9-23,12月19日,M,28,58,437,0,21,125,553,2
2022-9-23,20-29,F,19,26,152,19,33,87,435,84
2022-9-23,20-29,M,21,24,149,15,28,98,462,56
2022-9-23,30-39,F,48,99,458,79,50,138,680,151
2022-9-23,30-39,M,35,50,269,44,20,100,502,82
2022-9-23,40-49,F,32,102,685,177,20,90,599,212
2022-9-23,40-49,M,20,63,367,83,10,51,362,113
2022-9-23,50-59,F,40,125,741,240,12,72,507,223
2022-9-23,50-59,M,22,49,443,178,7,20,308,219
2022-9-23,60-69,F,59,123,809,230,18,57,408,202
2022-9-23,60-69,M,31,72,568,282,16,31,280,213
2022-9-23,70-79,F,54,117,548,222,3,22,162,104
2022-9-23,70-79,M,32,64,458,205,11,26,156,102
2022-9-23,80 and above,F,45,84,682,187,6,18,75,32
2022-9-23,80 and above,M,33,52,381,125,2,11,55,38
2022-9-24,0-11,F,564,799,1786,1,356,180,19,0
2022-9-24,0-11,M,595,880,1897,0,335,180,18,0
2022-9-24,12月19日,F,21,60,532,0,29,175,1098,8
2022-9-24,12月19日,M,23,68,556,5,40,237,1231,9
2022-9-24,20-29,F,15,23,148,26,33,109,547,125
2022-9-24,20-29,M,12,38,152,15,32,101,581,75
2022-9-24,30-39,F,44,69,436,89,40,153,908,212
2022-9-24,30-39,M,27,55,233,50,18,79,642,106
2022-9-24,40-49,F,35,81,558,158,21,87,729,291
2022-9-24,40-49,M,21,46,355,99,6,55,448,200
2022-9-24,50-59,F,32,86,612,208,12,80,521,327
2022-9-24,50-59,M,14,38,364,160,12,39,394,301
2022-9-24,60-69,F,37,106,579,185,14,55,377,174
2022-9-24,60-69,M,27,68,414,182,8,29,249,197
2022-9-24,70-79,F,33,87,472,145,5,21,154,77
2022-9-24,70-79,M,20,54,310,143,6,21,119,74
2022-9-24,80 and above,F,36,84,475,132,5,17,87,31
2022-9-24,80 and above,M,21,48,306,87,3,11,51,21
2022-9-25,0-11,F,234,297,686,1,189,98,11,0
2022-9-25,0-11,M,223,356,665,0,187,116,14,0
2022-9-25,12月19日,F,10,29,227,3,9,110,485,3
2022-9-25,12月19日,M,5,37,312,2,10,121,572,1
2022-9-25,20-29,F,9,17,86,22,29,49,292,72
2022-9-25,20-29,M,10,13,81,10,18,53,384,39
2022-9-25,30-39,F,16,37,222,58,21,52,515,175
2022-9-25,30-39,M,16,26,133,39,20,53,346,60
2022-9-25,40-49,F,14,36,295,99,8,39,387,238
2022-9-25,40-49,M,6,15,213,68,8,18,258,115
2022-9-25,50-59,F,12,36,253,103,12,32,305,175
2022-9-25,50-59,M,3,25,199,112,1,28,238,165
2022-9-25,60-69,F,20,44,245,85,3,26,209,102
2022-9-25,60-69,M,13,33,183,99,7,22,147,85
2022-9-25,70-79,F,10,28,159,64,5,2,77,25
2022-9-25,70-79,M,7,16,117,58,3,5,58,35
2022-9-25,80 and above,F,11,17,124,43,1,7,48,23
2022-9-25,80 and above,M,4,14,81,28,0,0,28,15
2022-9-26,0-11,F,278,321,600,0,38,14,4,0
2022-9-26,0-11,M,348,364,675,0,39,21,6,0
2022-9-26,12月19日,F,5,15,160,2,4,41,213,5
2022-9-26,12月19日,M,9,22,189,0,11,44,232,2
2022-9-26,20-29,F,15,15,129,15,12,33,303,38
2022-9-26,20-29,M,10,32,121,16,20,65,374,36
2022-9-26,30-39,F,36,50,339,56,23,63,454,103
2022-9-26,30-39,M,19,48,233,36,16,62,376,63
2022-9-26,40-49,F,25,58,446,109,8,34,342,186
2022-9-26,40-49,M,22,43,328,72,10,28,274,129
2022-9-26,50-59,F,30,77,590,194,9,40,325,217
2022-9-26,50-59,M,10,55,380,186,9,21,241,187
2022-9-26,60-69,F,26,115,671,254,9,43,305,199
2022-9-26,60-69,M,37,69,551,281,14,32,231,232
2022-9-26,70-79,F,32,77,555,207,6,26,150,113
2022-9-26,70-79,M,29,76,468,215,6,28,126,107
2022-9-26,80 and above,F,42,79,550,169,8,13,88,43
2022-9-26,80 and above,M,23,62,357,119,6,10,63,48
2022-9-27,0-11,F,275,351,683,0,48,21,2,0
2022-9-27,0-11,M,326,365,786,0,54,29,2,0
2022-9-27,12月19日,F,7,19,187,2,4,35,241,0
2022-9-27,12月19日,M,4,31,206,1,9,45,210,4
2022-9-27,20-29,F,10,25,119,14,11,36,267,34
2022-9-27,20-29,M,9,17,142,13,15,46,321,28
2022-9-27,30-39,F,32,47,290,57,15,58,382,90
2022-9-27,30-39,M,15,38,213,37,12,45,313,62
2022-9-27,40-49,F,24,53,445,144,11,34,297,155
2022-9-27,40-49,M,10,36,230,58,9,17,218,82
2022-9-27,50-59,F,26,77,546,243,6,26,270,176
2022-9-27,50-59,M,27,41,286,175,7,25,183,161
2022-9-27,60-69,F,40,112,691,272,8,27,233,140
2022-9-27,60-69,M,27,62,484,264,10,32,197,157
2022-9-27,70-79,F,39,89,527,241,2,14,119,107
2022-9-27,70-79,M,24,50,455,245,5,10,134,110
2022-9-27,80 and above,F,48,103,670,220,2,11,85,36
2022-9-27,80 and above,M,33,67,415,130,4,9,51,35
2022-9-28,0-11,F,295,312,634,0,52,26,2,0
2022-9-28,0-11,M,312,361,712,0,53,26,3,0
2022-9-28,12月19日,F,7,22,154,1,5,33,283,1
2022-9-28,12月19日,M,7,23,187,0,11,72,334,1
2022-9-28,20-29,F,16,16,111,16,13,50,259,42
2022-9-28,20-29,M,9,23,128,16,14,41,345,20
2022-9-28,30-39,F,27,41,266,48,20,59,392,113
2022-9-28,30-39,M,21,39,194,24,7,47,313,52
2022-9-28,40-49,F,27,52,384,125,8,29,321,149
2022-9-28,40-49,M,13,32,228,66,9,28,223,94
2022-9-28,50-59,F,28,62,485,180,8,41,312,190
2022-9-28,50-59,M,11,33,308,127,9,23,215,163
2022-9-28,60-69,F,44,86,601,196,6,33,258,179
2022-9-28,60-69,M,29,66,423,188,7,28,197,165
2022-9-28,70-79,F,26,67,431,165,7,19,132,92
2022-9-28,70-79,M,18,52,358,155,4,17,121,84
2022-9-28,80 and above,F,39,87,585,224,2,9,64,49
2022-9-28,80 and above,M,25,48,331,125,0,9,57,42
2022-9-29,0-11,F,424,413,839,1,130,62,4,0
2022-9-29,0-11,M,451,471,899,0,132,69,6,0
2022-9-29,12月19日,F,8,18,197,0,4,40,342,5
2022-9-29,12月19日,M,19,26,252,1,4,67,376,4
2022-9-29,20-29,F,11,25,130,12,11,40,312,36
2022-9-29,20-29,M,8,26,127,10,14,38,367,28
2022-9-29,30-39,F,30,51,367,57,30,72,502,90
2022-9-29,30-39,M,18,43,267,33,13,56,375,42
2022-9-29,40-49,F,18,56,456,123,7,28,351,137
2022-9-29,40-49,M,17,29,291,73,4,30,256,90
2022-9-29,50-59,F,34,54,485,158,11,33,330,156
2022-9-29,50-59,M,14,35,279,145,4,19,209,156
2022-9-29,60-69,F,43,113,578,187,11,29,274,135
2022-9-29,60-69,M,23,61,420,206,7,27,186,172
2022-9-29,70-79,F,28,64,419,180,4,20,114,72
2022-9-29,70-79,M,33,51,350,140,6,13,98,85
2022-9-29,80 and above,F,30,88,556,179,2,16,70,32
2022-9-29,80 and above,M,34,52,319,119,1,5,46,43
2022-9-30,0-11,F,920,1036,2132,0,345,167,9,0
2022-9-30,0-11,M,937,1132,2315,0,334,132,10,0
2022-9-30,12月19日,F,25,45,607,2,14,116,1073,6
2022-9-30,12月19日,M,20,69,620,1,18,131,1186,2
2022-9-30,20-29,F,16,18,284,20,24,51,650,67
2022-9-30,20-29,M,12,22,295,15,27,49,782,24
2022-9-30,30-39,F,50,65,807,80,34,100,1027,158
2022-9-30,30-39,M,23,34,584,30,13,48,826,68
2022-9-30,40-49,F,26,82,1040,148,16,49,794,222
2022-9-30,40-49,M,24,36,682,69,9,21,512,131
2022-9-30,50-59,F,37,80,993,190,16,45,597,238
2022-9-30,50-59,M,22,35,726,169,8,26,391,204
2022-9-30,60-69,F,41,121,1099,212,15,34,525,162
2022-9-30,60-69,M,31,79,820,193,7,24,420,169
2022-9-30,70-79,F,27,75,641,152,7,18,222,84
2022-9-30,70-79,M,33,62,523,159,3,17,177,68
2022-9-30,80 and above,F,30,80,641,166,5,10,74,35
2022-9-30,80 and above,M,17,79,345,84,2,5,57,25
2022-10-1,0-11,F,406,654,1024,0,399,342,28,0
2022-10-1,0-11,M,430,662,1069,0,433,319,22,0
2022-10-1,12月19日,F,6,26,501,4,16,166,2206,7
2022-10-1,12月19日,M,8,50,582,2,19,181,2316,5
2022-10-1,20-29,F,10,12,247,21,21,67,939,96
2022-10-1,20-29,M,8,15,281,9,20,67,1088,49
2022-10-1,30-39,F,23,40,589,54,30,94,1336,220
2022-10-1,30-39,M,14,24,520,31,19,41,1092,72
2022-10-1,40-49,F,13,31,550,95,10,50,832,315
2022-10-1,40-49,M,9,17,467,65,9,18,660,164
2022-10-1,50-59,F,17,33,530,85,3,25,616,265
2022-10-1,50-59,M,5,19,404,98,4,19,502,233
2022-10-1,60-69,F,14,42,465,75,8,28,432,126
2022-10-1,60-69,M,10,31,368,85,2,15,384,110
2022-10-1,70-79,F,16,27,277,52,2,7,185,35
2022-10-1,70-79,M,7,26,202,30,4,4,144,48
2022-10-1,80 and above,F,12,24,211,34,3,7,67,20
2022-10-1,80 and above,M,7,15,137,18,2,1,44,14
2022-10-2,0-11,F,179,372,602,0,153,158,18,0
2022-10-2,0-11,M,203,433,657,0,172,178,20,0
2022-10-2,12月19日,F,1,19,319,2,8,83,1253,2
2022-10-2,12月19日,M,9,23,389,1,8,71,1423,4
2022-10-2,20-29,F,4,9,170,10,14,30,589,44
2022-10-2,20-29,M,4,10,180,8,10,31,748,30
2022-10-2,30-39,F,14,12,362,41,13,55,765,107
2022-10-2,30-39,M,5,28,315,20,7,31,666,52
2022-10-2,40-49,F,12,20,395,63,6,31,458,158
2022-10-2,40-49,M,5,14,303,53,3,18,371,97
